company_code1|company_code2|company_code3|company_code4|pay_type|pol_no|app_no|ins_date|eff_date|cur_code|pre_amt_all|usd_amt_all|pay_amt_all|usd_pay_amt_all|app_name|app_cst_no|id_no|cus_pro|sur_name|sur_id_no|sur_date|pay_date|cur_code2|sur_amt|usd_sur_amt|tsf_flag|acc_name|acc_no|acc_bank|receipt_no|endorse_no|pt
"99730000"|"F1008933000019"|""|""|"12"|"P997305101201900000005"|"T997305101201900000020"|"190416"|"190417"|""|"null"|"null"|"null"|"null"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|""|""|""|""|""|"null"|"null"|"11"|"魏无羡"|"null"|"null"|"T997305101201900000020"|"P997305101201900000005-02"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997305101201900000006"|"T997305101201900000022"|"190416"|"190317"|""|"null"|"null"|"null"|"null"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997305101201900000022"|"P997305101201900000006-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997305101201900000009"|"T997305101201900000027"|"190416"|"190417"|""|"null"|"null"|"null"|"null"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997305101201900000027"|"P997305101201900000009-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997305101201900000011"|"T997305101201900000030"|"190416"|"190317"|""|"null"|"null"|"null"|"null"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997305101201900000030"|"P997305101201900000011-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306001201800000021"|"T997306001201800000038"|"180611"|"180611"|""|"null"|"null"|"null"|"null"|"许露露"|"11200021244412300000000000"|"12444123"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306001201800000038"|"P997306001201800000021-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306001201800000022"|"T997306001201800000040"|"180611"|"180612"|""|"null"|"null"|"null"|"null"|"许露露"|"11200021244412300000000000"|"12444123"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306001201800000040"|"P997306001201800000022-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997306001201800000024"|"T997306001201800000046"|"180706"|"180707"|""|"null"|"null"|"null"|"null"|"绩效测试数据"|"11200098932749832875320008"|"893274983287532"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306001201800000046"|"P997306001201800000024-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997306001201800000025"|"T997306001201800000049"|"180710"|"180711"|""|"null"|"null"|"null"|"null"|"许露露"|"11200028320793073907329003"|"8320793073907329"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306001201800000049"|"P997306001201800000025-02"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997306001201800000031"|"T997306001201800000061"|"180918"|"180919"|""|"null"|"null"|"null"|"null"|"软通ZH"|"11200024444400000000000000"|"44444"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306001201800000061"|"P997306001201800000031-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306001201900000022"|"T997306001201900000050"|"190702"|"190703"|""|"null"|"null"|"null"|"null"|"杨成松"|"11200025465768767564000001"|"5465768767564"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306001201900000050"|"P997306001201900000022-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306001201900000023"|"T997306001201900000052"|"190702"|"190701"|""|"null"|"null"|"null"|"null"|"杨成松"|"11200025465768767564000001"|"5465768767564"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306001201900000052"|"P997306001201900000023-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997306001201900000025"|"T997306001201900000057"|"190704"|"190601"|""|"null"|"null"|"null"|"null"|"杨成松"|"11200025465768767564000001"|"5465768767564"|"11"|""|""|""|""|""|"null"|"null"|"11"|"杨成松"|"null"|"null"|"T997306001201900000057"|"P997306001201900000025-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306019201900000010"|"T997306019201900000028"|"190122"|"190123"|""|"null"|"null"|"null"|"null"|"测试-个单"|"21100026123245300000000000"|"61232453"|"12"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306019201900000028"|"P997306019201900000010-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997306038201800000005"|"T997306038201800000012"|"180514"|"180515"|""|"null"|"null"|"null"|"null"|"玉臂匠-金大坚"|"21100034123254345345230005"|"412325434534523"|"12"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306038201800000012"|"P997306038201800000005-02"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306038201800000007"|"T997306038201800000016"|"180514"|"180514"|""|"null"|"null"|"null"|"null"|"玉臂匠-金大坚"|"21100034123254345345230005"|"412325434534523"|"12"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306038201800000016"|"P997306038201800000007-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997306202201800000002"|"T997306202201800000004"|"180511"|"180511"|""|"null"|"null"|"null"|"null"|"kehumig"|"21001121230000000000000000"|"123"|"12"|""|""|""|""|""|"null"|"null"|"11"|"kehumig"|"19399901040059856"|"null"|"T997306202201800000004"|"P997306202201800000002-02"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306202201800000001"|"T997306202201800000005"|"180511"|"180512"|""|"null"|"null"|"null"|"null"|"kehumig"|"21001121230000000000000000"|"123"|"12"|""|""|""|""|""|"null"|"null"|"11"|"kehumig"|"19399901040059856"|"null"|"T997306202201800000005"|"P997306202201800000001-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306202201900000008"|"T997306202201900000016"|"190910"|"190910"|""|"null"|"null"|"null"|"null"|"许露露"|"11200021244412300000000000"|"12444123"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306202201900000016"|"P997306202201900000008-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306202201910000012"|"T997306202201910000023"|"190103"|"190107"|""|"null"|"null"|"null"|"null"|"测试一"|"11200014211261986101833137"|"421126198610183313"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306202201910000023"|"P997306202201910000012-1"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306202201910000021"|"T997306202201910000034"|"190104"|"190109"|""|"null"|"null"|"null"|"null"|"测试一"|"11200014211261986101833137"|"421126198610183313"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306202201910000034"|"P997306202201910000021-1"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306203201900000009"|"T997306203201900000011"|"190122"|"190123"|""|"null"|"null"|"null"|"null"|"退保"|"11200011101011990030774164"|"110101199003077416"|"11"|""|""|""|""|""|"null"|"null"|"11"|"退保"|"null"|"null"|"T997306203201900000011"|"P997306203201900000009-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306203201900000011"|"T997306203201900000021"|"190122"|"190121"|""|"null"|"null"|"null"|"null"|"测试"|"11200011101011990030792781"|"110101199003079278"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306203201900000021"|"P997306203201900000011-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997306203201900000019"|"T997306203201900000039"|"190125"|"190126"|""|"null"|"null"|"null"|"null"|"张三"|"11200014601061978041512286"|"460106197804151228"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997306203201900000039"|"P997306203201900000019-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997307201201800000006"|"T997307201201800000012"|"181122"|"181123"|""|"null"|"null"|"null"|"null"|"许露露"|"11200020937490324034324007"|"0937490324034324"|"11"|""|""|""|""|""|"null"|"null"|"11"|"秦羽"|"null"|"null"|"T997307201201800000012"|"P997307201201800000006-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997307201201800000013"|"T997307201201800000024"|"181123"|"181024"|""|"null"|"null"|"null"|"null"|"许露露"|"11200020937490324034324007"|"0937490324034324"|"11"|""|""|""|""|""|"null"|"null"|"11"|"秦羽"|"null"|"null"|"T997307201201800000024"|"P997307201201800000013-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997307201201800000003"|"T997307201201800000034"|"181122"|"181123"|""|"null"|"null"|"null"|"null"|"许露露"|"11200020937490324034324007"|"0937490324034324"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997307201201800000034"|"P997307201201800000003-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997307201201800000025"|"T997307201201800000042"|"181127"|"181128"|""|"null"|"null"|"null"|"null"|"个人恶性肿瘤住院银保"|"11200091230984210934000007"|"1230984210934"|"11"|""|""|""|""|""|"null"|"null"|"11"|"秦羽"|"null"|"null"|"T997307201201800000042"|"P997307201201800000025-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997307201201800000027"|"T997307201201800000048"|"181128"|"181129"|""|"null"|"null"|"null"|"null"|"许露露"|"11200023895794590475904301"|"38957945904759043"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997307201201800000048"|"P997307201201800000027-02"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997307201201800000031"|"T997307201201800000055"|"181128"|"181129"|""|"null"|"null"|"null"|"null"|"恶性肿瘤住院医疗UAT"|"11200091092849807349800003"|"10928498073498"|"11"|""|""|""|""|""|"null"|"null"|"11"|"秦羽"|"null"|"null"|"T997307201201800000055"|"P997307201201800000031-03"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997307201201800000032"|"T997307201201800000058"|"181128"|"181129"|""|"null"|"null"|"null"|"null"|"个人恶性肿瘤住院从共保UAT"|"11200091232131230000000000"|"123213123"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997307201201800000058"|"P997307201201800000032-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997307201201800000045"|"T997307201201800000076"|"181203"|"181204"|""|"null"|"null"|"null"|"null"|"许露露"|"11200029845689435903500008"|"98456894359035"|"11"|""|""|""|""|""|"null"|"null"|"11"|"许露露"|"null"|"null"|"T997307201201800000076"|"P997307201201800000045-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997307201201900000001"|"T997307201201900000002"|"190123"|"190124"|""|"null"|"null"|"null"|"null"|"许露露"|"11200024896397904790000000"|"4896397904790"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997307201201900000002"|"P997307201201900000001-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997307201201900000019"|"T997307201201900000033"|"190710"|"190701"|""|"null"|"null"|"null"|"null"|"杨成松"|"11200025465768767564000001"|"5465768767564"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997307201201900000033"|"P997307201201900000019-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997307201201900000020"|"T997307201201900000035"|"190711"|"190611"|""|"null"|"null"|"null"|"null"|"杨成松"|"11200025465768767564000001"|"5465768767564"|"11"|""|""|""|""|""|"null"|"null"|"11"|"杨成松"|"null"|"null"|"T997307201201900000035"|"P997307201201900000020-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997307201201900000021"|"T997307201201900000038"|"190711"|"190712"|""|"null"|"null"|"null"|"null"|"杨成松"|"11200025465768767564000001"|"5465768767564"|"11"|""|""|""|""|""|"null"|"null"|"11"|"杨成松"|"null"|"null"|"T997307201201900000038"|"P997307201201900000021-02"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997307201201900000022"|"T997307201201900000040"|"190711"|"190712"|""|"null"|"null"|"null"|"null"|"杨成松"|"11200025465768767564000001"|"5465768767564"|"11"|""|""|""|""|""|"null"|"null"|"11"|"杨成松"|"null"|"null"|"T997307201201900000040"|"P997307201201900000022-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997307201201900000023"|"T997307201201900000043"|"190711"|"190611"|""|"null"|"null"|"null"|"null"|"杨成松"|"11200025465768767564000001"|"5465768767564"|"11"|""|""|""|""|""|"null"|"null"|"11"|"杨成松"|"null"|"null"|"T997307201201900000043"|"P997307201201900000023-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997307201201900000024"|"T997307201201900000046"|"190711"|"190712"|""|"null"|"null"|"null"|"null"|"杨成松"|"11200025465768767564000001"|"5465768767564"|"11"|""|""|""|""|""|"null"|"null"|"11"|"杨成松"|"null"|"null"|"T997307201201900000046"|"P997307201201900000024-02"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997307201201900000025"|"T997307201201900000048"|"190711"|"190712"|""|"null"|"null"|"null"|"null"|"杨成松"|"11200025465768767564000001"|"5465768767564"|"11"|""|""|""|""|""|"null"|"null"|"11"|"杨成松"|"null"|"null"|"T997307201201900000048"|"P997307201201900000025-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997308001201800000002"|"T997308001201800000005"|"180807"|"180807"|""|"null"|"null"|"null"|"null"|"许露露"|"11200021244412300000000000"|"12444123"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308001201800000005"|"P997308001201800000002-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997308001201800000010"|"T997308001201800000022"|"180808"|"180809"|""|"null"|"null"|"null"|"null"|"Maester Luwin"|"11200042345678900000000000"|"234567890"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308001201800000022"|"P997308001201800000010-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997308001201800000013"|"T997308001201800000027"|"180808"|"180809"|""|"null"|"null"|"null"|"null"|"软通ZH"|"11200022134512323000000000"|"2134512323"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308001201800000027"|"P997308001201800000013-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997308001201800000014"|"T997308001201800000040"|"180809"|"180810"|""|"null"|"null"|"null"|"null"|"许露露"|"11200021244412300000000000"|"12444123"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308001201800000040"|"P997308001201800000014-03"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997308002201900000003"|"T997308002201900000015"|"190604"|"190605"|""|"null"|"null"|"null"|"null"|"杨成松"|"11200025465768767564000001"|"5465768767564"|"11"|""|""|""|""|""|"null"|"null"|"11"|"杨成松"|"null"|"null"|"T997308002201900000015"|"P997308002201900000003-02"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997308002201900000005"|"T997308002201900000020"|"190605"|"190606"|""|"null"|"null"|"null"|"null"|"杨成松"|"11200025465768767564000001"|"5465768767564"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308002201900000020"|"P997308002201900000005-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997308002201900000006"|"T997308002201900000022"|"190606"|"190501"|""|"null"|"null"|"null"|"null"|"杨成松"|"11200025465768767564000001"|"5465768767564"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308002201900000022"|"P997308002201900000006-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997308002201900000007"|"T997308002201900000024"|"190610"|"190501"|""|"null"|"null"|"null"|"null"|"杨成松"|"11200025465768767564000001"|"5465768767564"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308002201900000024"|"P997308002201900000007-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997308002201900000009"|"T997308002201900000032"|"190613"|"190614"|""|"null"|"null"|"null"|"null"|"黑猫警长"|"11200091111111100000000000"|"11111111"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308002201900000032"|"P997308002201900000009-02"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997308003201800000001"|"T997308003201800000012"|"180717"|"180718"|""|"null"|"null"|"null"|"null"|"蓝忘机"|"11200021546526265100000000"|"15465262651"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308003201800000012"|"P997308003201800000001-04"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997308003201800000005"|"T997308003201800000016"|"180717"|"180718"|""|"null"|"null"|"null"|"null"|"蓝忘机"|"11200021546526265100000000"|"15465262651"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308003201800000016"|"P997308003201800000005-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997308003201800000007"|"T997308003201800000022"|"180719"|"180720"|""|"null"|"null"|"null"|"null"|"项雨竹"|"11200015301241980052569858"|"530124198005256985"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308003201800000022"|"P997308003201800000007-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997308003201800000013"|"T997308003201800000033"|"180730"|"180731"|""|"null"|"null"|"null"|"null"|"蓝忘机"|"11200021546526265100000000"|"15465262651"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308003201800000033"|"P997308003201800000013-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997308004201900000011"|"T997308004201900000020"|"190320"|"190320"|""|"null"|"null"|"null"|"null"|"许露露"|"11200028375093479057900003"|"837509347905790"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308004201900000020"|"P997308004201900000011-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997308004201900000015"|"T997308004201900000027"|"190321"|"190321"|""|"null"|"null"|"null"|"null"|"许露露"|"11200034839579304579030001"|"483957930457903"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308004201900000027"|"P997308004201900000015-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997308004201900000028"|"T997308004201900000064"|"190529"|"190601"|""|"null"|"null"|"null"|"null"|"杨成松"|"11200025465768767564000001"|"5465768767564"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308004201900000064"|"P997308004201900000028-02"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997308004201900000029"|"T997308004201900000066"|"190529"|"190501"|""|"null"|"null"|"null"|"null"|"杨成松"|"11200025465768767564000001"|"5465768767564"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308004201900000066"|"P997308004201900000029-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997308005201900000019"|"T997308005201900000030"|"191011"|"191012"|""|"null"|"null"|"null"|"null"|"玉藻前葫芦兄弟黑科技股份有限公司"|"21001128000000008000000000"|"8000000008"|"12"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308005201900000030"|"P997308005201900000019-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997308006201900000002"|"T997308006201900000019"|"190121"|"190122"|""|"null"|"null"|"null"|"null"|"宝鸡有一群怀揣着梦想的少年相信在牛大叔的带领下会创造生命的奇迹网络科技有限公司"|"21001126544514510000000000"|"654451451"|"12"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308006201900000019"|"P997308006201900000002-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997308006201900000003"|"T997308006201900000024"|"190121"|"190122"|""|"null"|"null"|"null"|"null"|"山山"|"11200011101011990051801187"|"110101199005180118"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308006201900000024"|"P997308006201900000003-03"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997308006201900000016"|"T997308006201900000046"|"190417"|"190418"|""|"null"|"null"|"null"|"null"|"张三"|"11200014601061978041512286"|"460106197804151228"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308006201900000046"|"P997308006201900000016-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997308006201900000015"|"T997308006201900000047"|"190417"|"190418"|""|"null"|"null"|"null"|"null"|"张三"|"11200014601061978041512286"|"460106197804151228"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308006201900000047"|"P997308006201900000015-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997308006201900000017"|"T997308006201900000049"|"190417"|"190418"|""|"null"|"null"|"null"|"null"|"林静儿"|"11200093453456565473400005"|"34534565654734"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308006201900000049"|"P997308006201900000017-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997308007201800000008"|"T997308007201800000019"|"181128"|"181120"|""|"null"|"null"|"null"|"null"|"大清"|"11200055354352353466000003"|"5354352353466"|"11"|""|""|""|""|""|"null"|"null"|"11"|"秦羽"|"null"|"null"|"T997308007201800000019"|"P997308007201800000008-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997308007201800000009"|"T997308007201800000021"|"181128"|"181129"|""|"null"|"null"|"null"|"null"|"大清"|"11200055354352353466000003"|"5354352353466"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308007201800000021"|"P997308007201800000009-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997308007201800000012"|"T997308007201800000029"|"181130"|"181201"|""|"null"|"null"|"null"|"null"|"非转基因大胖玉米科技股份有限公司"|"21001128000000272000000000"|"8000000272"|"12"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308007201800000029"|"P997308007201800000012-02"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997308007201800000014"|"T997308007201800000032"|"181210"|"181211"|""|"null"|"null"|"null"|"null"|"非转基因大胖玉米科技股份有限公司"|"21001128000000272000000000"|"8000000272"|"12"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308007201800000032"|"P997308007201800000014-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997308007201800000015"|"T997308007201800000036"|"181213"|"181214"|""|"null"|"null"|"null"|"null"|"非转基因大胖玉米科技股份有限公司"|"21001128000000272000000000"|"8000000272"|"12"|""|""|""|""|""|"null"|"null"|"11"|"非转基因大胖玉米科技股份有限公司"|"null"|"null"|"T997308007201800000036"|"P997308007201800000015-02"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997308007201800000016"|"T997308007201800000038"|"181213"|"181214"|""|"null"|"null"|"null"|"null"|"非转基因大胖玉米科技股份有限公司"|"21001128000000272000000000"|"8000000272"|"12"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308007201800000038"|"P997308007201800000016-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997308008201900000008"|"T997308008201900000016"|"190114"|"190115"|""|"null"|"null"|"null"|"null"|"许露露"|"11200038935693479500000000"|"893569347950"|"11"|""|""|""|""|""|"null"|"null"|"11"|"许露露"|"null"|"null"|"T997308008201900000016"|"P997308008201900000008-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997308008201900000017"|"T997308008201900000040"|"190128"|"190129"|""|"null"|"null"|"null"|"null"|"张三"|"11200013307261989060700195"|"330726198906070019"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308008201900000040"|"P997308008201900000017-02"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997308008201900000013"|"T997308008201900000052"|"190123"|"190124"|""|"null"|"null"|"null"|"null"|"许露露"|"11200028493569347905000005"|"8493569347905"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308008201900000052"|"P997308008201900000013-02"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997308008201900000004"|"T997308008201900000054"|"190114"|"190114"|""|"null"|"null"|"null"|"null"|"许露露"|"11200038935693479500000000"|"893569347950"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308008201900000054"|"P997308008201900000004-02"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997308008201900000022"|"T997308008201900000058"|"190516"|"190517"|""|"null"|"null"|"null"|"null"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308008201900000058"|"P997308008201900000022-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997308008201900000024"|"T997308008201900000063"|"190516"|"190501"|""|"null"|"null"|"null"|"null"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997308008201900000063"|"P997308008201900000024-03"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997309001201800000003"|"T997309001201800000014"|"180619"|"180620"|""|"null"|"null"|"null"|"null"|"张三安"|"11200046543200000000000000"|"65432"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997309001201800000014"|"P997309001201800000003-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997309001201800000006"|"T997309001201800000017"|"180620"|"180621"|""|"null"|"null"|"null"|"null"|"张三"|"11200091234566543456000002"|"1234566543456"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997309001201800000017"|"P997309001201800000006-01"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997309001201800000027"|"T997309001201800000077"|"180918"|"180919"|""|"null"|"null"|"null"|"null"|"Robb Stark"|"11200029087654320000000000"|"908765432"|"11"|""|""|""|""|""|"null"|"null"|"11"|"Robb Stark"|"null"|"null"|"T997309001201800000077"|"P997309001201800000027-03"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"12"|"P997309001201900000003"|"T997309001201900000005"|"190313"|"190314"|""|"null"|"null"|"null"|"null"|"蓝忘机"|"11200026414514510000000000"|"641451451"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997309001201900000005"|"P997309001201900000003-02"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997309001201900000007"|"T997309001201900000022"|"190516"|"190517"|""|"null"|"null"|"null"|"null"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997309001201900000022"|"P997309001201900000007-03"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"11"|"P997309001201900000008"|"T997309001201900000024"|"190516"|"190517"|""|"null"|"null"|"null"|"null"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|""|""|""|""|""|"null"|"null"|"10"|"null"|"null"|"null"|"T997309001201900000024"|"P997309001201900000008-01"|"20191013000000"
